"Package","Version","Assembly","DotNetFramework"
"devexpress.wpf.grid.ru","17.1.10","DevExpress.Xpf.Grid.v17.1.Core.resources.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.navigation","17.1.10","DevExpress.Xpf.Accordion.v17.1.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.navigation","17.1.10","DevExpress.Xpf.Controls.v17.1.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.navigation","17.1.10","DevExpress.Xpf.Docking.v17.1.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.navigation","17.1.10","DevExpress.Xpf.Layout.v17.1.Core.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.navigation","17.1.10","DevExpress.Xpf.NavBar.v17.1.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.navigation","17.1.10","DevExpress.Xpf.Ribbon.v17.1.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.navigation.es","17.1.10","DevExpress.Xpf.Controls.v17.1.resources.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.navigation.es","17.1.10","DevExpress.Xpf.Docking.v17.1.resources.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.navigation.es","17.1.10","DevExpress.Xpf.NavBar.v17.1.resources.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.navigation.es","17.1.10","DevExpress.Xpf.Ribbon.v17.1.resources.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.layout.de","17.1.10","DevExpress.Xpf.LayoutControl.v17.1.resources.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.layout.es","17.1.10","DevExpress.Xpf.LayoutControl.v17.1.resources.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.pdfviewer.de","17.1.10","DevExpress.Xpf.PdfViewer.v17.1.resources.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.map","17.1.10","DevExpress.Xpf.Map.v17.1.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.navigation.ru","17.1.10","DevExpress.Xpf.Controls.v17.1.resources.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.navigation.ru","17.1.10","DevExpress.Xpf.Docking.v17.1.resources.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.navigation.ru","17.1.10","DevExpress.Xpf.NavBar.v17.1.resources.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.navigation.ru","17.1.10","DevExpress.Xpf.Ribbon.v17.1.resources.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.pdfviewer.ja","17.1.10","DevExpress.Xpf.PdfViewer.v17.1.resources.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.pivotgrid","17.1.10","DevExpress.Xpf.PivotGrid.v17.1.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.navigation.de","17.1.10","DevExpress.Xpf.Controls.v17.1.resources.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.navigation.de","17.1.10","DevExpress.Xpf.Docking.v17.1.resources.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.navigation.de","17.1.10","DevExpress.Xpf.NavBar.v17.1.resources.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.navigation.de","17.1.10","DevExpress.Xpf.Ribbon.v17.1.resources.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.navigation.ja","17.1.10","DevExpress.Xpf.Controls.v17.1.resources.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.navigation.ja","17.1.10","DevExpress.Xpf.Docking.v17.1.resources.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.navigation.ja","17.1.10","DevExpress.Xpf.NavBar.v17.1.resources.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.navigation.ja","17.1.10","DevExpress.Xpf.Ribbon.v17.1.resources.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.printing.de","17.1.10","DevExpress.Xpf.Printing.v17.1.resources.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.pdfviewer","17.1.10","DevExpress.Xpf.PdfViewer.v17.1.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.pdfviewer.es","17.1.10","DevExpress.Xpf.PdfViewer.v17.1.resources.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.printing.ja","17.1.10","DevExpress.Xpf.Printing.v17.1.resources.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.prismadapters","17.1.10","DevExpress.Xpf.PrismAdapters.v17.1.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.pdfviewer.ru","17.1.10","DevExpress.Xpf.PdfViewer.v17.1.resources.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.propertygrid.de","17.1.10","DevExpress.Xpf.PropertyGrid.v17.1.resources.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.printing","17.1.10","DevExpress.Xpf.Printing.v17.1.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.printing.es","17.1.10","DevExpress.Xpf.Printing.v17.1.resources.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.propertygrid.ja","17.1.10","DevExpress.Xpf.PropertyGrid.v17.1.resources.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.printing.ru","17.1.10","DevExpress.Xpf.Printing.v17.1.resources.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.reporting","17.1.10","DevExpress.Xpf.DataAccess.v17.1.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.reporting","17.1.10","DevExpress.Xpf.ReportDesigner.v17.1.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.reporting.es","17.1.10","DevExpress.Xpf.ReportDesigner.v17.1.resources.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.reporting.ru","17.1.10","DevExpress.Xpf.ReportDesigner.v17.1.resources.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.propertygrid","17.1.10","DevExpress.Xpf.PropertyGrid.v17.1.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.richedit.de","17.1.10","DevExpress.Xpf.RichEdit.v17.1.resources.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.propertygrid.es","17.1.10","DevExpress.Xpf.PropertyGrid.v17.1.resources.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.richedit.ja","17.1.10","DevExpress.Xpf.RichEdit.v17.1.resources.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.propertygrid.ru","17.1.10","DevExpress.Xpf.PropertyGrid.v17.1.resources.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.reporting.de","17.1.10","DevExpress.Xpf.ReportDesigner.v17.1.resources.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.scheduler","17.1.10","DevExpress.Xpf.Scheduler.v17.1.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.scheduler.es","17.1.10","DevExpress.Xpf.Scheduler.v17.1.resources.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.reporting.ja","17.1.10","DevExpress.Xpf.ReportDesigner.v17.1.resources.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.scheduler.ru","17.1.10","DevExpress.Xpf.Scheduler.v17.1.resources.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.richedit","17.1.10","DevExpress.Xpf.RichEdit.v17.1.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.spellchecker.de","17.1.10","DevExpress.Xpf.SpellChecker.v17.1.resources.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.richedit.es","17.1.10","DevExpress.Xpf.RichEdit.v17.1.resources.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.spellchecker.ja","17.1.10","DevExpress.Xpf.SpellChecker.v17.1.resources.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.richedit.ru","17.1.10","DevExpress.Xpf.RichEdit.v17.1.resources.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.scheduler.de","17.1.10","DevExpress.Xpf.Scheduler.v17.1.resources.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.spreadsheet","17.1.10","DevExpress.Xpf.Spreadsheet.v17.1.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.scheduler.ja","17.1.10","DevExpress.Xpf.Scheduler.v17.1.resources.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.spreadsheet.es","17.1.10","DevExpress.Xpf.Spreadsheet.v17.1.resources.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.spellchecker","17.1.10","DevExpress.Xpf.SpellChecker.v17.1.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.spreadsheet.ru","17.1.10","DevExpress.Xpf.Spreadsheet.v17.1.resources.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.spellchecker.es","17.1.10","DevExpress.Xpf.SpellChecker.v17.1.resources.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.spellchecker.ru","17.1.10","DevExpress.Xpf.SpellChecker.v17.1.resources.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.themes.lightgray","17.1.10","DevExpress.Xpf.Themes.LightGray.v17.1.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.spreadsheet.de","17.1.10","DevExpress.Xpf.Spreadsheet.v17.1.resources.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.spreadsheet.ja","17.1.10","DevExpress.Xpf.Spreadsheet.v17.1.resources.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.themes.metropolislight","17.1.10","DevExpress.Xpf.Themes.MetropolisLight.v17.1.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.themes.office2007blue","17.1.10","DevExpress.Xpf.Themes.Office2007Blue.v17.1.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.themes.dxstyle","17.1.10","DevExpress.Xpf.Themes.DXStyle.v17.1.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.themes.metropolisdark","17.1.10","DevExpress.Xpf.Themes.MetropolisDark.v17.1.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.themes.office2010black","17.1.10","DevExpress.Xpf.Themes.Office2010Black.v17.1.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.themes.office2007black","17.1.10","DevExpress.Xpf.Themes.Office2007Black.v17.1.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.themes.office2010silver","17.1.10","DevExpress.Xpf.Themes.Office2010Silver.v17.1.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.themes.office2013darkgray","17.1.10","DevExpress.Xpf.Themes.Office2013DarkGray.v17.1.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.themes.office2007silver","17.1.10","DevExpress.Xpf.Themes.Office2007Silver.v17.1.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.themes.office2016black","17.1.10","DevExpress.Xpf.Themes.Office2016Black.v17.1.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.themes.office2010blue","17.1.10","DevExpress.Xpf.Themes.Office2010Blue.v17.1.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.themes.office2016colorfulse","17.1.10","DevExpress.Xpf.Themes.Office2016ColorfulSE.v17.1.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.themes.office2013","17.1.10","DevExpress.Xpf.Themes.Office2013.v17.1.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.themes.office2016white","17.1.10","DevExpress.Xpf.Themes.Office2016White.v17.1.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.themes.office2013lightgray","17.1.10","DevExpress.Xpf.Themes.Office2013LightGray.v17.1.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.themes.seven","17.1.10","DevExpress.Xpf.Themes.Seven.v17.1.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.themes.office2016colorful","17.1.10","DevExpress.Xpf.Themes.Office2016Colorful.v17.1.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.themes.vs2010","17.1.10","DevExpress.Xpf.Themes.VS2010.v17.1.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.themes.office2016darkgrayse","17.1.10","DevExpress.Xpf.Themes.Office2016DarkGraySE.v17.1.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.themes.office2016whitese","17.1.10","DevExpress.Xpf.Themes.Office2016WhiteSE.v17.1.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.themes.touchlinedark","17.1.10","DevExpress.Xpf.Themes.TouchlineDark.v17.1.dll",".NETFramework,Version=v4.0"
"devexpress.wpf.treemap","17.1.10","DevExpress.Xpf.TreeMap.v17.1.dll",".NETFramework,Version=v4.0"
"devexpress.xpo","17.1.10","DevExpress.Xpo.v17.1.dll",".NETFramework,Version=v4.0"
"devexpress.xpo.es","17.1.10","DevExpress.Xpo.v17.1.resources.dll",".NETFramework,Version=v4.0"
"devexpress.xpo.ru","17.1.10","DevExpress.Xpo.v17.1.resources.dll",".NETFramework,Version=v4.0"
"devexpress.xpo.de","17.1.10","DevExpress.Xpo.v17.1.resources.dll",".NETFramework,Version=v4.0"
"devexpress.xpo.ja","17.1.10","DevExpress.Xpo.v17.1.resources.dll",".NETFramework,Version=v4.0"
"devextreme.aspnet.mvc","17.1.10","DevExtreme.AspNet.Mvc.dll",".NETFramework,Version=v4.0"
"devextreme.aspnet.core","17.1.10","DevExtreme.AspNet.Core.dll",".NETFramework,Version=v4.5.1"
"devextreme.aspnet.core","17.1.10","DevExtreme.AspNet.Core.dll",".NETStandard,Version=v1.6"
